Experiment,SubNum,Include,rt_0.0,rt_0.1,rt_0.2,rt_0.3,rt_0.4,rt_0.5,rt_0.6,rt_0.7,rt_0.8,rt_0.9,rt_1.0,response_mean_0.0,response_mean_0.1,response_mean_0.2,response_mean_0.3,response_mean_0.4,response_mean_0.5,response_mean_0.6,response_mean_0.7,response_mean_0.8,response_mean_0.9,response_mean_1.0,difference_mean_0.0,difference_mean_0.1,difference_mean_0.2,difference_mean_0.3,difference_mean_0.4,difference_mean_0.5,difference_mean_0.6,difference_mean_0.7,difference_mean_0.8,difference_mean_0.9,difference_mean_1.0,response_std_0.0,response_std_0.1,response_std_0.2,response_std_0.3,response_std_0.4,response_std_0.5,response_std_0.6,response_std_0.7,response_std_0.8,response_std_0.9,response_std_1.0,response_median_0.0,response_median_0.1,response_median_0.2,response_median_0.3,response_median_0.4,response_median_0.5,response_median_0.6,response_median_0.7,response_median_0.8,response_median_0.9,response_median_1.0,difference_median_0.0,difference_median_0.1,difference_median_0.2,difference_median_0.3,difference_median_0.4,difference_median_0.5,difference_median_0.6,difference_median_0.7,difference_median_0.8,difference_median_0.9,difference_median_1.0,response_mad_0.0,response_mad_0.1,response_mad_0.2,response_mad_0.3,response_mad_0.4,response_mad_0.5,response_mad_0.6,response_mad_0.7,response_mad_0.8,response_mad_0.9,response_mad_1.0,key_press_p1_x_0.0,key_press_p1_x_0.1,key_press_p1_x_0.2,key_press_p1_x_0.3,key_press_p1_x_0.4,key_press_p1_x_0.5,key_press_p1_x_0.6,key_press_p1_x_0.7,key_press_p1_x_0.8,key_press_p1_x_0.9,key_press_p1_x_1.0,key_press_p1_y_0.0,key_press_p1_y_0.1,key_press_p1_y_0.2,key_press_p1_y_0.3,key_press_p1_y_0.4,key_press_p1_y_0.5,key_press_p1_y_0.6,key_press_p1_y_0.7,key_press_p1_y_0.8,key_press_p1_y_0.9,key_press_p1_y_1.0,correlation_x_0.0,correlation_x_0.1,correlation_x_0.2,correlation_x_0.3,correlation_x_0.4,correlation_x_0.5,correlation_x_0.6,correlation_x_0.7,correlation_x_0.8,correlation_x_0.9,correlation_x_1.0,correlation_y_0.0,correlation_y_0.1,correlation_y_0.2,correlation_y_0.3,correlation_y_0.4,correlation_y_0.5,correlation_y_0.6,correlation_y_0.7,correlation_y_0.8,correlation_y_0.9,correlation_y_1.0,Sim_x_mean,Sim_x_std,Sim_x_min,Sim_x_max,Sim_y_mean,Sim_y_std,Sim_y_min,Sim_y_max,,,,,,,,,,,
5,18,1,3186,2820.8,4130.2,3533,3976.8,3123,4347.4,1924,4674,1873.8,2263.2,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,23.33333333,13.33333333,3.333333333,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,-23.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,23.33333333,13.33333333,3.333333333,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,-23.33333333,0,0,0,0,0,0,0,0,0,0,0,0,18.6,13.6,14.6,12.4,10.6,12.2,12.8,9.6,7.8,13,11.8,9.2,7.4,10,10.2,6.2,12.6,14.6,13.2,11.2,8.4,13.2,-0.112643957,-0.084815789,-0.240325472,-0.218075826,-0.145601502,-0.24597817,-0.188303783,-0.096775776,-0.208778435,-0.234985568,0.128236621,-0.110498201,-0.08177331,-0.388181698,-0.232253452,-0.153110423,-0.22773383,-0.327075406,-0.043298738,-0.217459447,-0.146230155,0.24381136,5.836363636,2.052673382,2,9,6.109090909,2.322775537,1,12,,,,,,,,,,,
5,19,1,4164.4,4467.4,5669,4858.8,5496.6,3915,4646.4,3927.8,4425.6,5196,4160,6.666666667,0,6.666666667,46.66666667,26.66666667,46.66666667,66.66666667,66.66666667,80,93.33333333,93.33333333,6.666666667,-10,-13.33333333,16.66666667,-13.33333333,-3.333333333,6.666666667,-3.333333333,2.84E-15,3.333333333,-6.666666667,14.90711985,0,14.90711985,29.8142397,27.88866755,18.25741858,0,0,18.25741858,14.90711985,14.90711985,0,0,0,66.66666667,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,100,0,-10,-20,36.66666667,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,10,0,10.66666667,0,10.66666667,24,21.33333333,16,0,0,16,10.66666667,10.66666667,20.2,14.8,9,9.8,12,8,6,5.6,6.2,7.2,6.8,16.2,11.6,11,11,8.4,8.2,4.2,4.4,4.8,6.8,7.2,0.08246857,0.026668616,0.068529147,0.330885616,-0.006725959,-0.07421918,0.214984688,0.047726342,-0.217689028,0.030110397,-0.024861531,0.196884384,0.024596528,0.032301071,0.001234244,0.014321425,-0.015878891,0.155760309,-0.043682219,-0.139697164,-0.030868061,-0.019170212,6.672727273,1.414927631,3,10,6.854545455,1.757715076,3,10,,,,,,,,,,,
5,20,1,1729.4,2240.4,1574.4,1889.8,1626,2035.4,1496.4,1525,1863.2,1634.6,1545,0,0,0,6.666666667,6.666666667,6.666666667,40,73.33333333,93.33333333,93.33333333,100,0,-10,-20,-23.33333333,-33.33333333,-43.33333333,-20,3.333333333,13.33333333,3.333333333,0,0,0,0,14.90711985,14.90711985,14.90711985,27.88866755,27.88866755,14.90711985,14.90711985,0,0,0,0,0,0,0,33.33333333,66.66666667,100,100,100,0,-10,-20,-30,-40,-50,-26.66666667,-3.333333333,20,10,0,0,0,0,10.66666667,10.66666667,10.66666667,21.33333333,21.33333333,10.66666667,10.66666667,0,26.8,23.8,21.4,23.6,19.6,18,26.6,27.2,29.2,28,30.8,23,28.2,27.4,23,31.6,27.2,26.6,31.4,35,42.2,41.4,-0.00173182,-0.185500307,-0.180457751,-0.153415201,-0.119285559,-0.090512762,-0.156356737,-0.057820944,-0.029904591,-0.004188552,-0.040789418,-0.029665916,-0.21558677,-0.063203969,-0.111976187,-0.180199326,-0.141561823,-0.193351434,-0.108845339,-0.157887615,-0.004455478,0.069137175,7.090909091,1.702642035,3,11,7.2,1.324973794,4,9,,,,,,,,,,,
5,21,1,2485,2167,2314,2921.2,2054.2,2362.4,2299,2637.4,1720.8,1859.4,1669.4,0,20,33.33333333,33.33333333,33.33333333,33.33333333,46.66666667,60,66.66666667,66.66666667,100,0,10,13.33333333,3.333333333,-6.666666667,-16.66666667,-13.33333333,-10,-13.33333333,-23.33333333,0,0,18.25741858,0,0,0,0,18.25741858,14.90711985,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,0,23.33333333,13.33333333,3.333333333,-6.666666667,-16.66666667,-26.66666667,-3.333333333,-13.33333333,-23.33333333,0,0,16,0,0,0,0,16,10.66666667,0,0,0,28,26.2,35.2,26.8,12.6,15.2,19,10.2,14,16,8.6,14.4,8,14.4,16.8,15.2,12.8,15.4,11,11.4,10.2,11.8,-0.066477161,-0.135667452,-0.008177389,0.005986719,-0.118323633,-0.084114135,-0.142028568,-0.100029374,0.06909138,-0.055921097,-0.126779484,-0.076728026,0.069296133,-0.150154426,-0.108101908,-0.170256181,0.0768384,0.059314724,-0.026018905,0.10631421,0.135144755,0.093561464,6.381818182,1.820570821,3,10,6.727272727,1.545058377,2,10,,,,,,,,,,,
5,22,1,2076.6,2637.2,2863.2,2750.2,2819.8,2424.2,2353,2172.2,2442.2,2235.4,2379.6,0,0,0,13.33333333,26.66666667,33.33333333,60,80,93.33333333,100,100,0,-10,-20,-16.66666667,-13.33333333,-16.66666667,4.26E-15,10,13.33333333,10,0,0,0,0,18.25741858,14.90711985,0,14.90711985,18.25741858,14.90711985,0,0,0,0,0,0,33.33333333,33.33333333,66.66666667,66.66666667,100,100,100,0,-10,-20,-30,-6.666666667,-16.66666667,6.666666667,-3.333333333,20,10,0,0,0,0,16,10.66666667,0,10.66666667,16,10.66666667,0,0,10.8,9.4,8.6,8.2,11,12,22.8,29,22.2,18.4,22.6,9,10,9.8,10.6,9.8,13,21.8,22.2,22.2,15.2,17.8,-0.335674506,-0.276446405,-0.230167362,-0.31382334,-0.396516635,-0.46122343,-0.421176994,-0.280982149,-0.196655463,-0.216291926,0.027598535,-0.374661421,-0.245975898,-0.47063233,-0.419909249,-0.432503009,-0.256859327,-0.418614982,-0.363061574,-0.251967721,-0.208623945,0.04368441,7.290909091,1.882401217,3,11,6.981818182,1.726599195,3,10,,,,,,,,,,,
5,23,1,3190.6,4034.4,3522,3870.6,3859.8,3527,3163,3659,3238.4,3043.4,3658.6,0,0,6.666666667,13.33333333,20,26.66666667,40,60,66.66666667,66.66666667,100,0,-10,-13.33333333,-16.66666667,-20,-23.33333333,-20,-10,-13.33333333,-23.33333333,0,0,0,14.90711985,18.25741858,18.25741858,14.90711985,14.90711985,14.90711985,0,0,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,0,-10,-20,-30,-6.666666667,-16.66666667,-26.66666667,-3.333333333,-13.33333333,-23.33333333,0,0,0,10.66666667,16,16,10.66666667,10.66666667,10.66666667,0,0,0,14.6,14.2,10.2,15,9.4,9.4,8.8,8.6,9.4,8.6,9,17.8,16.2,10.8,13.8,8,9.2,11.6,10.4,13.4,13.4,10.8,0.014282383,-0.046574719,0.062344316,0.03402151,0.120377304,-0.024936935,-0.075834112,0.06484179,0.170026268,0.067151181,0.01875547,-0.053144942,0.137140426,0.027022364,-0.01050936,0.008425317,0.07623964,-0.114864651,-0.16877807,0.272573545,0.016832408,-0.068483034,6.727272727,1.682750674,3,10,7.072727273,1.385835026,4,11,,,,,,,,,,,
5,24,1,2693.2,2882.8,3880.8,3257.8,2738.2,2920.8,3016,3296.4,2620,2825.8,3460.8,13.33333333,26.66666667,33.33333333,33.33333333,33.33333333,40,40,53.33333333,66.66666667,66.66666667,100,13.33333333,16.66666667,13.33333333,3.333333333,-6.666666667,-10,-20,-16.66666667,-13.33333333,-23.33333333,0,18.25741858,14.90711985,0,0,0,14.90711985,14.90711985,18.25741858,0,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,0,23.33333333,13.33333333,3.333333333,-6.666666667,-16.66666667,-26.66666667,-3.333333333,-13.33333333,-23.33333333,0,16,10.66666667,0,0,0,10.66666667,10.66666667,16,0,0,0,13,9.2,8.8,7.2,8.6,11.4,7.2,9,7.2,9.2,9.8,15.2,9.6,10.6,8.2,10.2,11,9,8.4,8,7.2,9.2,-0.172131213,-0.025113523,-0.024642631,0.137442148,0.110198231,0.068818314,-0.032557979,-0.081075782,-0.086861406,0.003434088,-0.111548998,-0.11464228,-0.1625359,-0.057743409,0.060847278,-0.129802668,0.063839015,-0.135475666,-0.058035987,0.015933793,-0.087902873,0.075388862,6.909090909,1.818350161,3,11,6.727272727,1.693719832,4,11,,,,,,,,,,,
5,25,1,1873.4,2097,3111,3130,1789.2,2166.6,4111.2,1780.2,3282,2007,2008,0,0,0,6.666666667,13.33333333,26.66666667,46.66666667,66.66666667,73.33333333,93.33333333,100,0,-10,-20,-23.33333333,-26.66666667,-23.33333333,-13.33333333,-3.333333333,-6.666666667,3.333333333,0,0,0,0,14.90711985,18.25741858,14.90711985,18.25741858,0,14.90711985,14.90711985,0,0,0,0,0,0,33.33333333,33.33333333,66.66666667,66.66666667,100,100,0,-10,-20,-30,-40,-16.66666667,-26.66666667,-3.333333333,-13.33333333,10,0,0,0,0,10.66666667,16,10.66666667,16,0,10.66666667,10.66666667,0,6.4,8.2,4.2,5.6,6.4,8,7.4,11.8,9.2,16.4,18.6,6.4,7,5.4,3.8,9.4,8,8.6,11.4,12.2,15.4,19,-0.229711325,0.023654338,0.03852723,-0.092234131,0.135884838,0.006426785,0.158700403,0.044567017,-0.106927315,-0.144447652,0.046830333,0.09821938,0.125686184,-0.065297047,0.041233086,-0.053046623,-0.238039898,-0.023224399,0.181322108,-0.149354678,-0.149209852,-0.023353745,6.890909091,2.033722433,2,12,6.745454545,1.612660349,3,10,,,,,,,,,,,
5,26,1,2178.6,4024.6,4352,3326.4,6194.2,2936.2,3853.4,2386.8,4064,2721.6,2388.4,13.33333333,20,33.33333333,40,26.66666667,60,73.33333333,73.33333333,86.66666667,100,100,13.33333333,10,13.33333333,10,-13.33333333,10,13.33333333,3.333333333,6.666666667,10,0,18.25741858,29.8142397,23.57022604,14.90711985,27.88866755,14.90711985,14.90711985,14.90711985,18.25741858,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,100,100,0,-10,13.33333333,3.333333333,-6.666666667,16.66666667,6.666666667,-3.333333333,20,10,0,16,24,13.33333333,10.66666667,21.33333333,10.66666667,10.66666667,10.66666667,16,0,0,12.6,11,13.8,6.6,9.4,9.4,14,16,17.2,12.2,27.2,19.6,13.4,13,10.4,8.6,10.8,12.6,11.8,11.4,11.2,15,-0.134641799,0.018670053,0.115437199,0.12054471,0.060653842,-0.185232191,-0.011111924,0.137695192,0.098630481,-0.064346592,0.004949718,-0.142776964,0.005230986,0.038257771,-0.064718652,-0.040788608,0.122923344,-0.005429454,0.0128957,-0.104800949,0.051389041,-0.031062067,6.290909091,1.791675476,3,10,6.545454545,1.803475881,3,10,,,,,,,,,,,
5,27,1,3066.4,3530.8,1739.6,2369.4,2751.6,4152.6,2274.2,2793.2,2624,2044.8,3814.4,0,6.666666667,0,6.666666667,33.33333333,33.33333333,40,58.33333333,53.33333333,93.33333333,100,0,-3.333333333,-20,-23.33333333,-6.666666667,-16.66666667,-20,-11.66666667,-26.66666667,3.333333333,0,0,14.90711985,0,14.90711985,0,0,14.90711985,16.66666667,18.25741858,14.90711985,0,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,100,100,0,-10,-20,-30,-6.666666667,-16.66666667,-26.66666667,-3.333333333,-13.33333333,10,0,0,10.66666667,0,10.66666667,0,0,10.66666667,12.5,16,10.66666667,0,7.8,6.4,11.2,9,10,11,12.6,10.8,9.2,16,14.8,8.4,9.8,11,7.6,11.6,11.2,13.6,12.2,12.4,17.8,16.4,-0.00465988,0.077473278,0.139588979,0.122523944,-0.018901855,0.070644383,0.083739282,0.198709935,-0.061099192,-0.136941533,-0.007516883,0.042416936,0.022448076,-0.08241015,-0.122034854,0.159287598,0.178384559,-0.059459457,0.015617882,0.033011241,-0.05680934,-0.127141733,7.054545455,1.850106922,2,11,6.781818182,1.595025938,3,10,,,,,,,,,,,
5,28,1,10457.6,4289.6,3040,2919.8,3638.6,11876.6,14727.4,10890.4,3482.8,5865.6,13514,0,0,20,20,33.33333333,26.66666667,33.33333333,46.66666667,73.33333333,73.33333333,100,0,-10,1.42E-15,-10,-6.666666667,-23.33333333,-26.66666667,-23.33333333,-6.666666667,-16.66666667,0,0,0,18.25741858,18.25741858,0,14.90711985,23.57022604,18.25741858,14.90711985,14.90711985,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,100,0,-10,13.33333333,3.333333333,-6.666666667,-16.66666667,-26.66666667,-36.66666667,-13.33333333,-23.33333333,0,0,0,16,16,0,10.66666667,13.33333333,16,10.66666667,10.66666667,0,10.2,22.6,24.4,25.2,18.8,14.6,13.6,20.4,15.2,12,15.6,8.8,31,8.8,28.4,15.6,11.2,9.6,20.4,11.4,10.8,14.4,-0.08040394,-0.050432317,-0.211287201,-0.336160723,-0.091061246,-0.205837684,-0.244741282,-0.212835252,-0.207927207,-0.059688271,0.029152214,-0.102366651,-0.1013574,-0.029439248,-0.162873034,-0.229132362,0.025388768,-0.011949767,-0.089239836,-0.149533835,-0.028593278,-0.122801719,6.872727273,1.774871362,3,12,6.872727273,1.866414124,3,13,,,,,,,,,,,
5,29,1,3795,3646.2,3461.4,4141.2,3692.8,3669.8,3865.4,3659.4,3886.6,3468.8,3647.6,0,26.66666667,26.66666667,40,26.66666667,60,80,66.66666667,100,93.33333333,93.33333333,0,16.66666667,6.666666667,10,-13.33333333,10,20,-3.333333333,20,3.333333333,-6.666666667,0,14.90711985,27.88866755,14.90711985,27.88866755,14.90711985,18.25741858,23.57022604,0,14.90711985,14.90711985,0,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,100,100,0,23.33333333,13.33333333,3.333333333,-6.666666667,16.66666667,6.666666667,-3.333333333,20,10,0,0,10.66666667,21.33333333,10.66666667,21.33333333,10.66666667,16,13.33333333,0,10.66666667,10.66666667,15.8,17,14.6,13.8,12.8,10.2,9,11.6,8,13.2,8,15.8,19.8,16,19.2,16,14.8,11.6,12.4,9,13.2,9,-0.038678887,-0.083188627,0.037037719,0.048473174,-0.162068286,-0.084502559,-0.053014111,0.018671544,0.146523021,0.208371483,0.047602356,0.037716946,0.2347904,-0.027364937,0.022504538,-0.059506323,0.014731484,-0.06164501,0.014021065,-0.195686208,0.045850779,0.036211466,6.709090909,1.770883095,3,10,6.363636364,1.567773089,3,10,,,,,,,,,,,
5,30,1,2560.4,13827.6,7795.8,15333.8,3238.4,4422.8,6944.8,4993.6,7620.2,4470.8,5706,0,0,26.66666667,26.66666667,26.66666667,13.33333333,46.66666667,60,86.66666667,100,86.66666667,0,-10,6.666666667,-3.333333333,-13.33333333,-36.66666667,-13.33333333,-10,6.666666667,10,-13.33333333,0,0,27.88866755,36.51483717,14.90711985,18.25741858,18.25741858,27.88866755,18.25741858,0,29.8142397,0,0,33.33333333,0,33.33333333,0,33.33333333,66.66666667,100,100,100,0,-10,13.33333333,-30,-6.666666667,-50,-26.66666667,-3.333333333,20,10,0,0,0,21.33333333,32,10.66666667,16,16,21.33333333,16,0,21.33333333,7.8,4.8,4,5.8,3.8,3.4,5.4,6.4,6,5.8,7.2,5.4,6.6,4.8,6.2,5.6,5.2,7.8,6,5.6,6.6,7.6,-0.039438975,0.235269378,0.257336188,0.122061754,-0.013671658,0.116494503,0.249199945,0.102568091,-0.128197802,0.093096157,-0.055376078,0.090461196,0.302979078,0.152493154,0.19016385,0.174152038,0.038379236,0.070562608,0.007533935,0.080761751,0.064810671,0.287772814,6.727272727,1.768600047,3,10,6.4,1.498147004,3,10,,,,,,,,,,,
5,31,1,10736.8,7175.6,12892.6,2748.8,10245.6,10607.4,17697.2,3029,3519.6,24729.2,2659.6,0,0,0,20,40,46.66666667,66.66666667,66.66666667,80,73.33333333,100,0,-10,-20,-10,2.84E-15,-3.333333333,6.666666667,-3.333333333,2.84E-15,-16.66666667,0,0,0,0,18.25741858,14.90711985,18.25741858,0,0,18.25741858,43.46134937,0,0,0,0,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,100,0,-10,-20,3.333333333,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,10,0,0,0,0,16,10.66666667,16,0,0,16,32,0,25.4,22.8,21,15.6,15,12.2,12.6,16.2,14.6,13.8,16.6,12.6,11.2,19,16.4,16,16.8,21.8,13.4,15.4,14.8,17.8,0.040955796,-0.05529056,0.015908775,-0.185946386,-0.155152918,0.01204953,-0.057984527,0.149577323,-0.014363893,-0.030118649,-0.183136567,0.157932833,-0.115354231,-0.035671853,0.052786134,0.060814545,-0.026372972,-0.156755592,0.023129507,0.075957741,-0.054372843,-0.067658563,6.745454545,1.723671596,3,12,7.218181818,2.148995537,2,12,,,,,,,,,,,
5,32,1,2825.2,2595.6,3211.6,3138.2,3983.6,2254.2,2592.8,2845.8,2685,4097.6,3655.4,0,0,0,0,13.33333333,20,40,66.66666667,80,93.33333333,100,0,-10,-20,-30,-26.66666667,-30,-20,-3.333333333,2.84E-15,3.333333333,0,0,0,0,0,18.25741858,18.25741858,14.90711985,0,18.25741858,14.90711985,0,0,0,0,0,0,33.33333333,33.33333333,66.66666667,66.66666667,100,100,0,-10,-20,-30,-40,-16.66666667,-26.66666667,-3.333333333,-13.33333333,10,0,0,0,0,0,16,16,10.66666667,0,16,10.66666667,0,12.6,15.2,13.2,16.4,21.2,19,19.4,20.6,21.8,18,21.8,12.4,12.4,16,16.8,17.6,18.2,19.2,20.6,22,17.6,26.8,-0.115759919,0.054233213,-0.089428189,-0.030629605,0.010352659,-0.053887848,0.096434372,-0.03614722,-0.145682756,-0.128583779,0.04284694,-0.142618236,-0.171584343,-0.002905844,-0.053337712,0.074261945,0.034183478,-0.038117348,0.010703264,-0.060494961,-0.055166914,-0.084828335,6.963636364,1.490260186,3,10,6.581818182,1.987841833,2,10,,,,,,,,,,,
5,33,1,7188.6,16640.4,9428.4,3563.4,11181.8,9238.6,4994.4,26221.8,21026.6,9777,5335,26.66666667,33.33333333,40,46.66666667,26.66666667,40,40,46.66666667,46.66666667,60,73.33333333,26.66666667,23.33333333,20,16.66666667,-13.33333333,-10,-20,-23.33333333,-33.33333333,-30,-26.66666667,27.88866755,33.33333333,36.51483717,18.25741858,36.51483717,27.88866755,27.88866755,18.25741858,18.25741858,27.88866755,36.51483717,33.33333333,33.33333333,66.66666667,33.33333333,0,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,100,33.33333333,23.33333333,46.66666667,3.333333333,-40,-16.66666667,-26.66666667,-36.66666667,-46.66666667,-23.33333333,0,21.33333333,26.66666667,32,16,32,21.33333333,21.33333333,16,16,21.33333333,32,3,2.2,3.4,3.6,2,2.4,4.8,2.4,1.4,4.2,3.4,6,2.4,2.8,4.4,2.8,2.4,6,6.6,0.8,4.6,4,-0.321443138,-0.174539052,-0.132254621,-0.252259847,-0.140528024,0.047389852,-0.044971936,-0.317315453,-0.065193459,-0.129957783,-0.026822366,0.174506178,-0.0013816,-0.222135114,0.031364688,0.064912183,-0.01189461,0.010067563,-0.033259136,-0.150347073,-0.088861811,0.178557301,5.672727273,2.44990208,0,10,5.490909091,2.363869452,1,12,,,,,,,,,,,
5,34,0,4531.8,4438.4,4185.8,3700.6,3655.4,4681.2,3533.8,4809.4,4417,3989.8,4290.6,13.33333333,20,13.33333333,40,46.66666667,46.66666667,60,60,46.66666667,53.33333333,60,13.33333333,10,-6.666666667,10,6.666666667,-3.333333333,2.84E-15,-10,-33.33333333,-36.66666667,-40,18.25741858,18.25741858,18.25741858,14.90711985,38.0058475,29.8142397,27.88866755,43.46134937,44.72135955,50.55250296,54.77225575,0,33.33333333,0,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,100,0,23.33333333,-20,3.333333333,-6.666666667,16.66666667,6.666666667,-3.333333333,-13.33333333,-23.33333333,0,16,16,16,10.66666667,29.33333333,24,21.33333333,34.66666667,37.33333333,42.66666667,48,11.2,16.4,14.8,15,14.2,14.2,13.6,10,8.2,8.6,11,13.2,7.6,8.2,9.8,12.2,8.4,11.2,9.2,5.8,7.8,8.2,0.177768845,0.028074131,-0.095226274,0.135972618,0.164222621,-0.011310841,-0.126453278,0.062324928,0.071930067,0.081257596,0.032288538,-0.052586513,0.0149506,-0.057263946,0.208489726,0.160607482,0.074291782,0.016063808,0.131264481,-0.149113959,0.058593264,-0.228400254,6.4,1.593970119,3,10,6.836363636,1.873436497,2,11,,,,,,,,,,,
5,35,1,4290.8,7562.8,8079.2,5769.8,4984.2,3600.8,5021.8,4891.4,6825.8,3579,4870.8,0,0,26.66666667,6.666666667,33.33333333,40,66.66666667,60,66.66666667,66.66666667,100,0,-10,6.666666667,-23.33333333,-6.666666667,-10,6.666666667,-10,-13.33333333,-23.33333333,0,0,0,43.46134937,14.90711985,23.57022604,27.88866755,0,14.90711985,0,0,0,0,0,0,0,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,66.66666667,100,0,-10,-20,-30,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,-23.33333333,0,0,0,32,10.66666667,13.33333333,21.33333333,0,10.66666667,0,0,0,11.2,5.8,8.4,10,7,4.4,3.4,4.2,4.6,4.4,5.6,11.2,10.4,9.2,14.8,7,10,6.6,8,8.2,5.8,9,0.150757339,0.075491692,-0.111658548,0.075417243,0.118127451,-0.142603779,0.001814515,0.076504275,0.040659926,-0.032134761,-0.162285931,0.035172575,-0.032044195,0.062618535,0.08192545,0.171825755,0.1125559,-0.140328326,0.18008414,0.068748276,0.058692615,-0.060317941,6.4,1.605545944,3,10,6.509090909,1.844639152,2,11,,,,,,,,,,,
5,36,0,3201.4,2820.6,3240.2,3561.6,3299.8,2854.2,3653.4,3883.6,3198,2749.8,14250.4,46.66666667,40,26.66666667,26.66666667,33.33333333,33.33333333,53.33333333,60,60,86.66666667,86.66666667,46.66666667,30,6.666666667,-3.333333333,-6.666666667,-16.66666667,-6.666666667,-10,-20,-3.333333333,-13.33333333,44.72135955,43.46134937,27.88866755,14.90711985,33.33333333,0,18.25741858,43.46134937,36.51483717,18.25741858,18.25741858,66.66666667,33.33333333,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,100,66.66666667,23.33333333,13.33333333,3.333333333,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,10,0,37.33333333,34.66666667,21.33333333,10.66666667,26.66666667,0,16,34.66666667,24,16,16,7.2,6.4,6,9,7.4,6.2,4.6,6.6,4.4,5.4,4,4.2,4.8,5.6,4.2,3.4,4,3.6,3.4,3.8,4.2,4.4,-0.017009275,0.149269314,0.069263168,-0.042385882,-0.000506178,0.119290736,-0.006937545,-0.239988861,-0.106521631,-0.191578468,-0.277704641,0.288474775,0.087994519,0.051908515,0.035786659,-0.101461229,0.010507001,-0.057062123,-0.17045949,0.12037395,-0.152688538,-0.04616771,7.054545455,1.532586555,3,10,6.890909091,1.812229313,2,11,,,,,,,,,,,
5,37,1,1886.4,2568.6,3068,1784.8,2010.2,2349.2,2603.2,1734.4,3019.4,1852,2025.2,0,6.666666667,20,26.66666667,33.33333333,40,53.33333333,66.66666667,73.33333333,86.66666667,100,0,-3.333333333,1.42E-15,-3.333333333,-6.666666667,-10,-6.666666667,-3.333333333,-6.666666667,-3.333333333,0,0,14.90711985,18.25741858,14.90711985,0,14.90711985,18.25741858,0,14.90711985,18.25741858,0,0,0,33.33333333,33.33333333,33.33333333,33.33333333,66.66666667,66.66666667,66.66666667,100,100,0,-10,13.33333333,3.333333333,-6.666666667,-16.66666667,6.666666667,-3.333333333,-13.33333333,10,0,0,10.66666667,16,10.66666667,0,10.66666667,16,0,10.66666667,16,0,33.6,37,26.6,19,19.6,18.6,14,19.2,15,18,24.2,33.8,33.6,25,21.4,19.8,16.8,13.2,20.6,17.2,19.2,21.4,-0.165923435,-0.143993613,-0.1873317,0.0282999,0.017677709,-0.180984293,-0.066065767,-0.058616209,-0.049400858,-0.071194078,-0.037262373,-0.191021428,-0.240282788,-0.129903094,-0.342526356,-0.049409328,-0.211732139,-0.210506438,-0.030715189,-0.145496392,-0.141897127,-0.092670423,6.727272727,1.928869804,3,11,6.945454545,1.637728574,3,9,,,,,,,,,,,
