,SubNum,Include,level_0,index,trial_type,trial_index,time_elapsed,rt,response,control_level,task_id,screen_id,difference,Confidence,Confidence_RT,Key_Release_sim_x,Key_Release_sim_y,Key_Release_p1_x,Key_Release_p1_y,Correlation_x,Correlation_y,block
41,43,1,41,213,survey-likert,213,877404,2548.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,97,4394.0,10.0,6.0,9.0,6.0,-0.14140140901857,0.06338127616190915,5
46,43,1,46,61,survey-likert,61,248164,4225.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,99,2581.0,8.0,8.0,9.0,12.0,0.022730508684648314,0.02859250825536493,1
45,43,1,45,85,survey-likert,85,350826,7859.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,2820.0,6.0,8.0,8.0,16.0,0.013423809241025068,-0.17851604859635703,2
49,43,1,49,129,survey-likert,129,525945,2766.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,99,3219.0,4.0,6.0,10.0,10.0,-0.31594997893781473,-0.014497327196650141,3
47,43,1,47,181,survey-likert,181,748911,2897.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,90,2516.0,6.0,5.0,7.0,10.0,-0.09139520677861031,-0.27124376207701234,4
48,43,1,48,221,survey-likert,221,908465,4029.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,100,2446.0,6.0,8.0,12.0,13.0,-0.05495670639586018,0.10897098183439764,5
52,43,1,52,29,survey-likert,29,114346,3628.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,4873.0,10.0,8.0,35.0,30.0,0.30444221684961803,0.16681820464723368,1
50,43,1,50,77,survey-likert,77,311858,2899.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,94,2126.0,7.0,10.0,9.0,11.0,-0.2673613966380126,-0.2990632716215063,2
51,43,1,51,109,survey-likert,109,447966,3595.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,95,4613.0,4.0,6.0,10.0,8.0,-0.4674436701381853,0.35320240918512147,3
54,43,1,54,173,survey-likert,173,713548,2949.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,91,4023.0,7.0,5.0,9.0,4.0,-0.3994860684947684,-0.04187321356332284,4
53,43,1,53,225,survey-likert,225,923137,3410.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,92,4214.0,6.0,9.0,10.0,6.0,0.06954606516349884,-0.03192948605781201,5
1,44,1,1,33,survey-likert,33,140135,2012.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1975.0,7.0,8.0,23.0,19.0,-0.20189519766594693,-0.1370774879045798,1
0,44,1,0,73,survey-likert,73,263544,1944.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1302.0,9.0,8.0,12.0,6.0,0.008052161542109203,-0.10754734024281691,2
3,44,1,3,109,survey-likert,109,371920,2355.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,89,2805.0,6.0,3.0,8.0,6.0,0.009648522414356979,-0.10677323648184353,3
2,44,1,2,193,survey-likert,193,653054,2340.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1858.0,8.0,8.0,15.0,12.0,-0.28958481182537027,0.0989654264204832,4
4,44,1,4,201,survey-likert,201,679052,2241.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,1525.0,5.0,8.0,16.0,8.0,0.00476136320907237,-0.23295306496225385,5
7,44,1,7,57,survey-likert,57,213167,2770.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,90,3149.0,7.0,7.0,12.0,8.0,-0.09729832858102445,-0.20478163297512614,1
8,44,1,8,89,survey-likert,89,310663,1011.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,94,1052.0,8.0,6.0,5.0,6.0,-0.1524004134363614,-6.118003588690449e-21,2
5,44,1,5,125,survey-likert,125,424754,2144.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,99,1171.0,7.0,8.0,7.0,8.0,-0.18436222127388088,-0.0998683685558748,3
9,44,1,9,173,survey-likert,173,590040,2282.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,99,1324.0,6.0,4.0,9.0,8.0,-0.046433686188853227,0.07237299645964562,4
6,44,1,6,217,survey-likert,217,731165,1871.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,61,1264.0,7.0,6.0,18.0,14.0,-0.010536354847542428,-0.09957418980357119,5
12,44,1,12,29,survey-likert,29,127691,1911.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,100,1426.0,8.0,8.0,23.0,19.0,-0.17436745758180675,0.22654848975808412,1
11,44,1,11,105,survey-likert,105,359207,2302.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,83,1349.0,10.0,9.0,9.0,6.0,-0.12666216450764778,-0.10209250605741858,2
10,44,1,10,121,survey-likert,121,410360,2737.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,72,3243.0,10.0,7.0,24.0,10.0,-0.14912372875088067,-0.20643985712531893,3
13,44,1,13,181,survey-likert,181,615107,2382.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,50,1216.0,5.0,6.0,15.0,11.0,0.23215221188940197,-0.40875998692373955,4
14,44,1,14,209,survey-likert,209,705600,2391.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,72,2269.0,5.0,9.0,21.0,16.0,-0.009705835481313893,-0.08313251544064804,5
19,44,1,19,61,survey-likert,61,226956,1636.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,86,1664.0,7.0,6.0,21.0,21.0,-0.04562950495715742,-0.1531543757052181,1
17,44,1,17,93,survey-likert,93,322223,1500.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,91,1757.0,5.0,6.0,13.0,8.0,-0.11795404328521704,-0.2093425671276294,2
16,44,1,16,149,survey-likert,149,512017,5125.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,62,1534.0,8.0,7.0,9.0,8.0,0.008430499511719654,-0.06515929747082146,3
18,44,1,18,185,survey-likert,185,627871,2541.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,92,1357.0,5.0,5.0,23.0,27.0,0.02046267298268282,-0.35151114341921674,4
15,44,1,15,233,survey-likert,233,780853,1252.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,100,1314.0,5.0,5.0,26.0,16.0,-0.21542216248803098,-0.25371618686223346,5
20,44,1,20,45,survey-likert,45,176952,1502.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,83,871.0,9.0,10.0,31.0,23.0,-0.13845168212952394,-0.18419204893231023,1
21,44,1,21,69,survey-likert,69,251418,2013.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,100,1178.0,7.0,9.0,13.0,4.0,-0.028517869900715052,-0.4563783877515326,2
23,44,1,23,117,survey-likert,117,397421,2286.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,33,1199.0,7.0,8.0,22.0,17.0,-0.06493583385391212,-0.37076797219991997,3
22,44,1,22,165,survey-likert,165,564822,2219.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,42,1033.0,10.0,12.0,18.0,22.0,0.12539452246532687,0.16481669810506733,4
24,44,1,24,225,survey-likert,225,757781,2617.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,52,1199.0,6.0,8.0,14.0,12.0,-0.30077023461739383,0.027087399110189134,5
25,44,1,25,25,survey-likert,25,115749,1733.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,77,1022.0,7.0,8.0,20.0,15.0,-0.23979648403071502,-0.22485968821779703,1
28,44,1,28,81,survey-likert,81,288125,1418.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,84,1123.0,10.0,10.0,19.0,22.0,0.03995203847950809,-0.0632809269036989,2
27,44,1,27,145,survey-likert,145,496188,3179.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,42,1700.0,6.0,9.0,21.0,19.0,-0.15710267270790879,-0.1252476451191493,3
26,44,1,26,153,survey-likert,153,525187,2627.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,50,2067.0,8.0,10.0,17.0,26.0,-0.17905120611313907,-0.07753308878440231,4
29,44,1,29,205,survey-likert,205,691756,2173.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,65,2445.0,7.0,5.0,19.0,15.0,-0.261059402508557,-0.4495586851927411,5
30,44,1,30,41,survey-likert,41,164901,1369.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,23,1542.0,5.0,9.0,14.0,16.0,-0.008849231439494702,-0.18182405253849057,1
33,44,1,33,65,survey-likert,65,239630,2462.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,19,771.0,11.0,8.0,18.0,15.0,0.0466761998646304,-0.13255686958069068,2
31,44,1,31,113,survey-likert,113,385198,1465.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,60,931.0,7.0,6.0,28.0,22.0,0.007922939884009226,-0.1192225864504349,3
32,44,1,32,157,survey-likert,157,538616,2354.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,53,1580.0,7.0,8.0,21.0,21.0,0.03470507128529829,-0.34576718511208304,4
34,44,1,34,221,survey-likert,221,744837,3404.0,0.0,0.6,question_agency,question_agency_2_Lickert,-60.0,33,1352.0,7.0,9.0,12.0,21.0,-0.35627203440669897,-0.033707351684328694,5
37,44,1,37,53,survey-likert,53,200647,2105.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,61,744.0,9.0,7.0,21.0,26.0,-0.3619927101021637,-0.3078501162196418,1
36,44,1,36,85,survey-likert,85,299633,1382.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,86,1015.0,6.0,6.0,26.0,24.0,-0.306614875796792,-0.15326271023160778,2
35,44,1,35,137,survey-likert,137,467424,3548.0,0.0,0.7,question_agency,question_agency_2_Lickert,-70.0,33,1443.0,7.0,6.0,19.0,21.0,0.10284750340221362,-0.2838340458088924,3
38,44,1,38,161,survey-likert,161,552571,3371.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,64,1025.0,7.0,7.0,21.0,23.0,0.05570404699575867,-0.2973288198032736,4
39,44,1,39,237,survey-likert,237,793785,2613.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,76,1047.0,9.0,7.0,19.0,19.0,-0.13977204211745886,0.12411390915500838,5
42,44,1,42,21,survey-likert,21,100522,3437.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,60,4490.0,6.0,4.0,16.0,7.0,-0.2877409941341675,-0.3201345851112723,1
43,44,1,43,101,survey-likert,101,346693,1886.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,85,1207.0,7.0,4.0,20.0,21.0,0.01273675886906115,-0.004489781160098624,2
44,44,1,44,129,survey-likert,129,440670,5740.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,70,1225.0,8.0,6.0,25.0,25.0,-0.003511446517654155,-0.2567083556905479,3
41,44,1,41,189,survey-likert,189,640367,2134.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,80,1730.0,6.0,6.0,27.0,21.0,-0.2391182774395861,0.14501212406051067,4
40,44,1,40,229,survey-likert,229,769412,1430.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,61,1186.0,7.0,9.0,22.0,29.0,-0.10633522776453917,-0.209413342184963,5
48,44,1,48,37,survey-likert,37,153456,2341.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,67,1069.0,6.0,4.0,25.0,31.0,0.10792062172723366,-0.08669252791157886,1
47,44,1,47,97,survey-likert,97,334506,1519.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,94,1291.0,2.0,4.0,15.0,16.0,-0.13063383123595443,-0.09935887493487507,2
45,44,1,45,141,survey-likert,141,482584,4711.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,59,1417.0,8.0,7.0,19.0,33.0,-0.40919732957346844,0.10093358420826204,3
49,44,1,49,177,survey-likert,177,603045,2675.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,78,1143.0,8.0,6.0,20.0,29.0,-0.12260875939393738,-0.08501035635399432,4
46,44,1,46,213,survey-likert,213,719182,2306.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,78,1109.0,7.0,5.0,15.0,27.0,0.16697786253026792,-0.12370098945645357,5
54,44,1,54,49,survey-likert,49,188333,1507.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1201.0,7.0,8.0,31.0,34.0,-0.06122808234528354,0.014292697941394348,1
53,44,1,53,77,survey-likert,77,276201,2350.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1498.0,7.0,6.0,25.0,31.0,-0.0887763532144438,0.010887169657786633,2
52,44,1,52,133,survey-likert,133,453264,2364.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1605.0,8.0,9.0,19.0,25.0,0.12366965686257834,-0.13135724332954812,3
50,44,1,50,169,survey-likert,169,577092,2355.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1661.0,7.0,7.0,20.0,33.0,0.3100670570684734,-0.027112609927818172,4
51,44,1,51,197,survey-likert,197,666388,2473.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1421.0,6.0,8.0,18.0,30.0,0.3456109776447445,-0.2511466953883368,5
4,45,1,4,61,survey-likert,61,243365,2373.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,100,2590.0,6.0,5.0,32.0,32.0,-0.06200154188557992,-0.16919039937517444,1
3,45,1,3,89,survey-likert,89,340125,1595.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,85,1278.0,7.0,6.0,34.0,12.0,-0.17147847915811165,-0.3739225743773906,2
2,45,1,2,125,survey-likert,125,453511,2266.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,84,2253.0,11.0,5.0,37.0,27.0,0.13611711811169744,-0.2624150700349627,3
1,45,1,1,161,survey-likert,161,573819,2310.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,86,1744.0,4.0,8.0,38.0,41.0,-0.13051910710354803,0.09086518695894633,4
0,45,1,0,237,survey-likert,237,814455,2281.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,86,1586.0,8.0,8.0,26.0,52.0,-0.2190407341969222,-0.10294031535416245,5
9,45,1,9,21,survey-likert,21,101460,3458.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,99,2982.0,6.0,6.0,25.0,36.0,-0.46275945411455854,-0.09460351273090484,1
8,45,1,8,77,survey-likert,77,302190,2006.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,94,1559.0,6.0,8.0,33.0,31.0,-0.17727159195597625,-0.14878136923224053,2
7,45,1,7,145,survey-likert,145,518314,2141.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,35,2673.0,10.0,7.0,25.0,23.0,-0.01706971627350783,-0.4168022679530911,3
6,45,1,6,157,survey-likert,157,560955,4962.0,0.0,0.1,question_agency,question_agency_2_Lickert,-10.0,63,1548.0,8.0,9.0,19.0,20.0,0.1447794102136803,-0.11975039558606339,4
5,45,1,5,201,survey-likert,201,702018,2235.0,100.0,0.1,question_agency,question_agency_2_Lickert,90.0,0,2305.0,7.0,9.0,14.0,42.0,-0.24137694148166947,-0.180122575708617,5
10,45,1,10,37,survey-likert,37,159975,2900.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,84,1765.0,10.0,10.0,14.0,11.0,-0.0018289626998295417,-0.28699773481361596,1
11,45,1,11,69,survey-likert,69,275970,2146.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,81,1184.0,8.0,7.0,12.0,11.0,-0.26974790604059706,-0.15853538930786867,2
12,45,1,12,109,survey-likert,109,403316,1859.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,40,2732.0,3.0,10.0,10.0,19.0,-0.3192662371196278,-0.17554464858774982,3
13,45,1,13,153,survey-likert,153,545197,2479.0,100.0,0.2,question_agency,question_agency_2_Lickert,80.0,48,1781.0,11.0,6.0,42.0,9.0,-0.008070980309619813,-0.18740094862274845,4
14,45,1,14,205,survey-likert,205,715931,2601.0,0.0,0.2,question_agency,question_agency_2_Lickert,-20.0,20,1213.0,6.0,9.0,16.0,10.0,0.168525650183734,-0.3530799498140738,5
15,45,1,15,33,survey-likert,33,145711,3446.0,0.0,0.3,question_agency,question_agency_2_Lickert,-30.0,88,2352.0,11.0,8.0,12.0,12.0,0.0805302822712497,-0.3274788132033132,1
16,45,1,16,101,survey-likert,101,378326,2477.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,1,1720.0,6.0,9.0,7.0,10.0,-0.44257469599624527,0.3669263277460913,2
17,45,1,17,149,survey-likert,149,532164,2172.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,55,1548.0,6.0,6.0,8.0,9.0,0.25750751381526255,-0.13895057282499776,3
19,45,1,19,185,survey-likert,185,650554,1645.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,18,1909.0,4.0,9.0,13.0,16.0,0.0709317857324451,0.16451348087041576,4
18,45,1,18,217,survey-likert,217,751160,1396.0,100.0,0.3,question_agency,question_agency_2_Lickert,70.0,33,1156.0,10.0,7.0,33.0,29.0,0.18982533423598325,-0.0766088000964281,5
24,45,1,24,45,survey-likert,45,187178,3006.0,0.0,0.4,question_agency,question_agency_2_Lickert,-40.0,70,2301.0,4.0,6.0,12.0,10.0,0.0720797198283727,-0.22630478082005087,1
23,45,1,23,65,survey-likert,65,262087,7118.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,1,2729.0,4.0,8.0,10.0,10.0,-0.01717558596702507,-0.08162375727869928,2
22,45,1,22,113,survey-likert,113,416962,1902.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,16,1332.0,6.0,5.0,9.0,12.0,-0.21385163778321553,0.2817131271656065,3
21,45,1,21,181,survey-likert,181,636996,1979.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,36,2905.0,5.0,5.0,17.0,39.0,-0.1153379049723344,-0.1823695328380556,4
20,45,1,20,209,survey-likert,209,727606,1448.0,100.0,0.4,question_agency,question_agency_2_Lickert,60.0,60,1538.0,5.0,7.0,38.0,8.0,-0.2447032749883259,0.005025084015277589,5
27,45,1,27,53,survey-likert,53,215534,2693.0,0.0,0.5,question_agency,question_agency_2_Lickert,-50.0,73,2459.0,6.0,7.0,7.0,10.0,-0.1457399891486754,-0.3988803661348598,1
29,45,1,29,73,survey-likert,73,289488,3319.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,4,1692.0,6.0,5.0,15.0,8.0,-0.4534461084156168,0.06472480743607655,2
28,45,1,28,129,survey-likert,129,466803,2029.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,13,2101.0,5.0,8.0,22.0,18.0,-0.06158185961211841,-0.010438249038511555,3
26,45,1,26,169,survey-likert,169,599960,2431.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,63,1567.0,7.0,8.0,27.0,40.0,-0.34560224803986433,0.009265240683996357,4
25,45,1,25,213,survey-likert,213,739704,1552.0,100.0,0.5,question_agency,question_agency_2_Lickert,50.0,65,1051.0,10.0,8.0,29.0,32.0,-0.06629268622515005,0.2833740372974654,5
32,45,1,32,57,survey-likert,57,230531,3528.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,22,1449.0,9.0,8.0,8.0,9.0,-0.12792944098818781,0.04420673602361723,1
33,45,1,33,81,survey-likert,81,315118,2362.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,28,1725.0,6.0,7.0,7.0,14.0,-0.13438246062707485,0.17536478786675433,2
30,45,1,30,137,survey-likert,137,492995,2312.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,57,1869.0,7.0,5.0,10.0,23.0,-0.1360523237545909,-0.30190478736830934,3
34,45,1,34,177,survey-likert,177,624964,1724.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,67,1041.0,6.0,5.0,4.0,6.0,0.05411225613108522,-0.24385389279096212,4
31,45,1,31,229,survey-likert,229,789348,2098.0,100.0,0.6,question_agency,question_agency_2_Lickert,40.0,73,1221.0,10.0,7.0,5.0,14.0,-0.00442989934141722,-0.048460656458921114,5
38,45,1,38,29,survey-likert,29,130342,2900.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,54,2914.0,7.0,7.0,11.0,14.0,-0.31041668335484945,0.31415819890147406,1
39,45,1,39,105,survey-likert,105,391222,2170.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,64,1399.0,7.0,6.0,17.0,9.0,0.11636161561452556,0.45078106587657457,2
37,45,1,37,133,survey-likert,133,479657,1738.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,54,2017.0,7.0,6.0,7.0,23.0,-0.185702802951361,-0.044017625710221234,3
36,45,1,36,189,survey-likert,189,663765,2292.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,68,1288.0,7.0,9.0,17.0,16.0,0.028342873739906096,-0.1958581358496909,4
35,45,1,35,221,survey-likert,221,763352,2028.0,100.0,0.7,question_agency,question_agency_2_Lickert,30.0,63,2337.0,5.0,7.0,14.0,22.0,-0.13502784797732686,0.46632513838771666,5
44,45,1,44,41,survey-likert,41,173180,2437.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,78,1986.0,8.0,8.0,12.0,10.0,0.027366378519609418,0.2183812181405735,1
40,45,1,40,85,survey-likert,85,327952,2094.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,74,1566.0,7.0,8.0,10.0,9.0,-0.16467199183872383,0.03635334259162898,2
42,45,1,42,141,survey-likert,141,506123,2245.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,72,1047.0,8.0,7.0,4.0,10.0,0.02717799592172724,0.2707392658967499,3
41,45,1,41,165,survey-likert,165,587216,2645.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,97,1310.0,5.0,6.0,13.0,11.0,-0.36408879694159607,0.05628633532396927,4
43,45,1,43,233,survey-likert,233,802004,2426.0,100.0,0.8,question_agency,question_agency_2_Lickert,20.0,74,1165.0,5.0,9.0,4.0,9.0,0.2490697295917616,-0.2013103249052314,5
45,45,1,45,49,survey-likert,49,201543,3058.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,82,2288.0,9.0,5.0,7.0,9.0,0.0874636527578083,-0.032451162044297294,1
47,45,1,47,93,survey-likert,93,352443,2028.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,79,1421.0,7.0,7.0,20.0,27.0,-0.27590908744448783,-0.02270175780028622,2
46,45,1,46,117,survey-likert,117,429322,2017.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,68,999.0,6.0,2.0,13.0,12.0,-0.1305909285017451,0.14019566681191412,3
49,45,1,49,193,survey-likert,193,676047,1990.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,94,1720.0,6.0,8.0,13.0,17.0,0.10444552880375003,-0.2437527274628641,4
48,45,1,48,197,survey-likert,197,689310,2530.0,100.0,0.9,question_agency,question_agency_2_Lickert,10.0,72,1468.0,7.0,7.0,21.0,21.0,-0.14535461538422587,-0.1944630817600384,5
53,45,1,53,25,survey-likert,25,116364,2909.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,88,2072.0,8.0,5.0,17.0,20.0,0.15823933680409402,-0.03630393300025011,1
52,45,1,52,97,survey-likert,97,365169,2295.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,1675.0,6.0,4.0,17.0,17.0,0.03216375537817791,-0.1495836287385154,2
50,45,1,50,121,survey-likert,121,440750,1419.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,93,1484.0,8.0,9.0,20.0,24.0,0.1384382436810395,0.08869407273105362,3
54,45,1,54,173,survey-likert,173,612055,1524.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,100,2180.0,3.0,4.0,7.0,9.0,0.4989019433833596,0.1595862464023116,4
51,45,1,51,225,survey-likert,225,776683,1985.0,100.0,1.0,question_agency,question_agency_2_Lickert,0.0,97,1562.0,3.0,7.0,16.0,10.0,-0.14823382494716314,-0.32246716450241103,5
2,46,1,2,53,survey-likert,53,364600,2626.0,0.0,0.0,question_agency,question_agency_2_Lickert,0.0,83,1975.0,9.0,8.0,25.0,14.0,0.12696859807742006,-0.3300379813987247,1
